SKU,Images,Title,Vendor,Vendor URL,Weight,Description,Rating,Shipping & Returns
SD70HPS-ECV,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd70hps-ecv-633993.jpg?v=1676423389&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd70hps-ecv-929200.jpg?v=1676423389&width=150']","Digga SD70HPS-ECV High Powered ""Supa"" Anchoring Single Speed Auger Drive with ECV",by                         Digga,/collections/vendors?q=Digga,Weight:                 1800.0 lb,"Experience unparalleled anchoring prowess with Digga's SD70HPS-ECV, the apex in professional-grade auger technology. Specifically designed for 15-30T machines, it operates at a remarkable 5,000psi allowing you to operate without detuning your machine. The integrated Energy Control Valve ensures optimal rotational energy management. Elevate your performance to exclusive Digga standards. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD70HPT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd70hpt-100431.jpg?v=1676423389&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd70hpt-615946.jpg?v=1676423389&width=150']","Digga SD70HPT 2 Speed High Powered ""Supa"" Anchoring Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1850.0 lb,"Elevate your work to elite status with Digga's SD70HPT 2-Speed ""Supa"" Anchoring Auger Drive—the pinnacle in auger technology. Designed for the discerning professional, it delivers unparalleled speed and up to 70,000 lbs of anchoring force at a max pressure of 5,000 PSI. Advanced features like Energy Control Valve ensure peak performance and safety. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD80,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80-2-speed-standard-drilling-high-flow-auger-drive-sd80-801822.jpg?v=1676423389&width=150'],"Digga SD80 2 Speed ""Supa"" Anchor Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1900.0 lb,"Experience unmatched performance with the Digga SD80 2-Speed ""Supa"" Anchor Auger Drive—a symbol of exclusivity in auger technology. Built for professionals, it offers an extraordinary 70,000 ft-lbs of anchoring force, seamless Energy Control Valve integration, and built-in Pressure Relief Valve. Elevate your projects with this industry-leading innovation. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD80HPS,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hps-high-powered-supa-drilling-single-speed-auger-drive-sd80hps-722673.jpg?v=1676423392&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hps-high-powered-supa-drilling-single-speed-auger-drive-sd80hps-416967.jpg?v=1676423392&width=150']","Digga SD80HPS High Powered ""Supa"" Drilling Single Speed Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1900.0 lb,"Unleash unparalleled drilling performance with Digga's SD80HPS ""Supa"" Drive—a premium choice for serious professionals. Operate at an exceptional 5,000psi without compromising your machine. Featuring a compact, high-quality gearbox and an extreme-duty shaft locking system, this is next-level auger technology redefined. Note: Additional purchase of Hoses and Mount required.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD80HPS-ECV,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd80hps-ecv-620133.jpg?v=1676423390&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd80hps-ecv-703605.jpg?v=1676423391&width=150']","Digga SD80HPS-ECV High Powered ""Supa"" Anchoring Single Speed Auger Drive with ECV",by                         Digga,/collections/vendors?q=Digga,Weight:                 1900.0 lb,"Unleash superior anchoring power with Digga's exclusive SD80HPS-ECV, the next-gen solution in auger technology. Crafted for 15-30T machines, it operates at an unparalleled 5,000psi pressure. With an integrated Energy Control Valve and elite-grade gearbox, experience fast, efficient, and maintenance-free performance. Elevate your professional projects to Digga's exceptional standards. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD80HPT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd80hpt-888355.jpg?v=1676423391&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd80hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd80hpt-956064.jpg?v=1676423391&width=150']","Digga SD80HPT 2 Speed High Powered ""Supa"" Anchoring Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1950.0 lb,"Elevate your anchoring projects with the exclusive Digga SD80HPT 2-Speed ""Supa"" Anchoring Auger Drive. Engineered for professionals, this high-powered drive operates at a max pressure of 5,000 PSI, delivering unmatched speed and performance. Equipped with Digga's groundbreaking Energy Control Valve and Pressure Relief Valve, it's the pinnacle of next-gen auger technology. Note: Mount and Hoses sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD95,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95-2-speed-standard-drilling-high-flow-auger-drive-sd95-707800.jpg?v=1676423393&width=150'],"Digga SD95 2 Speed ""Supa"" Anchor Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 2000.0 lb,"Experience unparalleled performance with Digga's exclusive SD95 2-Speed ""Supa"" Anchor Auger Drive. Crafted for professionals, it delivers groundbreaking power and speed while putting out up to 70,000 ft-lbs of torque. Featuring revolutionary Energy Control and Pressure Relief Valves, it epitomizes the next generation in auger technology. Your premium choice for seamless, efficient anchoring. Note: Mount and Hoses sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD95HPS,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hps-high-powered-supa-drilling-single-speed-auger-drive-sd95hps-218729.jpg?v=1676423396&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hps-high-powered-supa-drilling-single-speed-auger-drive-sd95hps-815145.jpg?v=1676423396&width=150']","Digga SD95HPS High Powered ""Supa"" Drilling Single Speed Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 2000.0 lb,"Experience the epitome of auger technology with Digga's SD95HPS ""Supa"" Drive. Engineered for professionals, it operates at an unparalleled 5,000psi for unmatched speed and efficiency. Its high-quality gearbox and extreme-duty shaft locking system redefine drilling capabilities. Elevate your project to the next level. Note: Additional purchase of Hoses and Mount required.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD95HPS-ECV,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd95hps-ecv-495581.jpg?v=1676423395&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd95hps-ecv-403021.jpg?v=1676423395&width=150']","Digga SD95HPS-ECV  High Powered ""Supa"" Anchoring Single Speed Auger Drive with ECV",by                         Digga,/collections/vendors?q=Digga,Weight:                 2000.0 lb,"Elevate your drilling game with Digga's SD95HPS-ECV—The epitome of premium, next-gen auger technology for professionals. Operating at a swift 5,000psi without detuning your 15-30T machine, it features an integrated Energy Control Valve for flawless performance. A compact, high-efficiency gearbox ensures minimal maintenance. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD95HPT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd95hpt-326425.jpg?v=1676423400&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd95hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd95hpt-204582.jpg?v=1676423400&width=150']","Digga SD95HPT 2 Speed High Powered ""Supa"" Anchoring Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 2050.0 lb,"Elevate your anchoring operations with Digga's SD95HPT 2-Speed High Powered ""Supa"" Anchor Auger Drive. Exclusively designed for elite professionals, it delivers unmatched speed and force up to 70,000 lbs at 5,000 PSI. Featuring cutting-edge Energy Control and Pressure Relief Valves, this is next-generation auger technology at its finest. The pinnacle of performance and exclusivity. Note: Mount and Hoses sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
FR-001287,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-skid-steer-fixed-center-auger-mounting-bracket-fr-001287-289949.jpg?v=1676336958&width=150'],Digga Skid Steer Fixed Center Auger Mounting Bracket,by                         Digga,/collections/vendors?q=Digga,Weight:                 155.0 lb,"Elevate your drilling operations with Digga's Skid Steer Fixed Center Auger Mounting Bracket. Exclusively crafted for professionals, it's the link between your machine and next-gen Digga auger technology. When quality meets innovation, Digga sets the industry standard.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
